file_name,text,audiofile
iM4cDjGY9vY.png, A man speaks while a keyboard is typed,./data/audiocaps/dataset_full/train/iM4cDjGY9vY.wav
SAIsVhAvRT0.png, Deep voice of a man speaking,./data/audiocaps/dataset_full/train/SAIsVhAvRT0.wav
rdTd0pB21Tw.png, A bird flaps wings as a fan whirs nearby and wind blows while pigeons coot,./data/audiocaps/dataset_full/train/rdTd0pB21Tw.wav
T5No0BO0PSM.png, Fireworks fly and explode,./data/audiocaps/dataset_full/train/T5No0BO0PSM.wav
prU0QKsjH60.png, A man speaking during vehicle traffic with horns honking and an emergency siren going off in the distance,./data/audiocaps/dataset_full/train/prU0QKsjH60.wav
FUQNBbrLto8.png," Animal bleating, woman speaking with a man laughing followed by the animal bleating again in the background",./data/audiocaps/dataset_full/train/FUQNBbrLto8.wav
FUMxhwx58Us.png, A man is speaking when a door creaks open and closes while people are speaking far in the background,./data/audiocaps/dataset_full/train/FUMxhwx58Us.wav
rCS50Slr4tk.png, A doorknob being turned and released,./data/audiocaps/dataset_full/train/rCS50Slr4tk.wav
ynM268_zhs8.png, An insect flies at constant pace,./data/audiocaps/dataset_full/train/ynM268_zhs8.wav
ynKyeGlvKwg.png, A man speaks followed by digital beeps,./data/audiocaps/dataset_full/train/ynKyeGlvKwg.wav
ynJ8G5jQWmw.png, A speedboat engine running as wind blows into a microphone followed by a motorboat engine running idle then starting up as water flows then sprays,./data/audiocaps/dataset_full/train/ynJ8G5jQWmw.wav
ynIW3SGW8BI.png, A horse trotting at a steady rate as wind blows into a microphone,./data/audiocaps/dataset_full/train/ynIW3SGW8BI.wav
ynN5VY1ntqk.png, Music with metallic vibrations plays,./data/audiocaps/dataset_full/train/ynN5VY1ntqk.wav
WTRhGtiAyN4.png, Some liquid flows,./data/audiocaps/dataset_full/train/WTRhGtiAyN4.wav
WTjtACgdklw.png, Music plays while fighting occurs and a dog barks,./data/audiocaps/dataset_full/train/WTjtACgdklw.wav
i1-mdVmovYU.png, Talking followed by power tools,./data/audiocaps/dataset_full/train/i1-mdVmovYU.wav
i0wkuLNmKf8.png, A woman speaks and a sheep bleats,./data/audiocaps/dataset_full/train/i0wkuLNmKf8.wav
iAx8w0OT51Q.png, A jet engine runs steadily,./data/audiocaps/dataset_full/train/iAx8w0OT51Q.wav
B06c9rJ5UrM.png, A man speaking followed by quacking,./data/audiocaps/dataset_full/train/B06c9rJ5UrM.wav
B09jnw3CHCY.png," Bee buzzing sounds are continuous while a low, muffled, tapping movement is in the background",./data/audiocaps/dataset_full/train/B09jnw3CHCY.wav
frRIg-iowqg.png, A continuous beep sound,./data/audiocaps/dataset_full/train/frRIg-iowqg.wav
B-tQn1Lyh70.png," Beeping, murmuring and light wind followed by a loud horn",./data/audiocaps/dataset_full/train/B-tQn1Lyh70.wav
B-tAtVkLAX8.png, Rustling and clanking,./data/audiocaps/dataset_full/train/B-tAtVkLAX8.wav
B-tGDio0G2g.png, Dogs bark in the distance and smaller dogs pant nearby,./data/audiocaps/dataset_full/train/B-tGDio0G2g.wav
B-zkdQ6VVUk.png, A woman speaking,./data/audiocaps/dataset_full/train/B-zkdQ6VVUk.wav
B0-mRzIeW-A.png, Crisp objects softly collide and paper was crumpled,./data/audiocaps/dataset_full/train/B0-mRzIeW-A.wav
B-zj1tYexw4.png, A man speaking followed by clanking,./data/audiocaps/dataset_full/train/B-zj1tYexw4.wav
A2Dma6ZDxwY.png, A man speaking,./data/audiocaps/dataset_full/train/A2Dma6ZDxwY.wav
BJbHBVwvUJ8.png, A hammer banging is followed by a man speaking,./data/audiocaps/dataset_full/train/BJbHBVwvUJ8.wav
A2I9DG_hffc.png, A man speaking and brief hissing,./data/audiocaps/dataset_full/train/A2I9DG_hffc.wav
BJboSKAR2R0.png, Wind sounds are followed by a motorboat and male voice,./data/audiocaps/dataset_full/train/BJboSKAR2R0.wav
DSk-bzwbupo.png, Speech and water splashing,./data/audiocaps/dataset_full/train/DSk-bzwbupo.wav
DSir0_W7SFg.png, A young girl speaking as water splashes,./data/audiocaps/dataset_full/train/DSir0_W7SFg.wav
egEfSDtmNMo.png, Water pouring and dripping sounds,./data/audiocaps/dataset_full/train/egEfSDtmNMo.wav
egDjEvFo1fk.png, A man and woman is speaking finished with a squeak,./data/audiocaps/dataset_full/train/egDjEvFo1fk.wav
egLA4oBrYbE.png, Some surface is rubbed,./data/audiocaps/dataset_full/train/egLA4oBrYbE.wav
BJZ5U4bXsd8.png, Dogs barking a whimpering with speech and laughter,./data/audiocaps/dataset_full/train/BJZ5U4bXsd8.wav
TF_2DiR32vE.png, Animals bleating with shearing clipping sounds,./data/audiocaps/dataset_full/train/TF_2DiR32vE.wav
TFqxcHZfGzg.png, Male voice and drilling in wood,./data/audiocaps/dataset_full/train/TFqxcHZfGzg.wav
zP4quOSP_ps.png, A man speaks with some light rustling then vibrations from a power tool,./data/audiocaps/dataset_full/train/zP4quOSP_ps.wav
zP3TtWCFZQ4.png, Several pigeons coo,./data/audiocaps/dataset_full/train/zP3TtWCFZQ4.wav
zOhWBlir2iA.png, Some rustling and clicking with men speaking and rain falling,./data/audiocaps/dataset_full/train/zOhWBlir2iA.wav
zOtr4awwLLo.png, Metal sawing wood followed by metal scrapping then a power tool drilling,./data/audiocaps/dataset_full/train/zOtr4awwLLo.wav
zOhYdzr9GNE.png, Water splashing and gurgling,./data/audiocaps/dataset_full/train/zOhYdzr9GNE.wav
zOvVvKe5EM0.png, Wind blows and a man speaks with pigeons cooing and flapping their wings,./data/audiocaps/dataset_full/train/zOvVvKe5EM0.wav
4jM3o6M_Jn4.png, A woman is speaking and a dog whimpers,./data/audiocaps/dataset_full/train/4jM3o6M_Jn4.wav
E2Kdw48U4BM.png, A man speaks as a motor hums,./data/audiocaps/dataset_full/train/E2Kdw48U4BM.wav
fQd3kysb4a0.png, A man is speaking and a quick banging,./data/audiocaps/dataset_full/train/fQd3kysb4a0.wav
xL_ZBYaNpHk.png, Multiple people laugh and someone coughs repeatedly,./data/audiocaps/dataset_full/train/xL_ZBYaNpHk.wav
UYhYHxxSpsM.png, Man speaking followed by sewing machine running and stopping,./data/audiocaps/dataset_full/train/UYhYHxxSpsM.wav
0Q_TqcxGFck.png, A woman is speaking and dishes are clanging together and water boils,./data/audiocaps/dataset_full/train/0Q_TqcxGFck.wav
0QSg9bSOgbA.png, Male giving a dog a command and dog responding with a bark,./data/audiocaps/dataset_full/train/0QSg9bSOgbA.wav
0QR0A1vHBHY.png, A woman speaking to a crowd,./data/audiocaps/dataset_full/train/0QR0A1vHBHY.wav
0QV1l7vPDX4.png, Adult males are speaking and a large vehicle engine is running,./data/audiocaps/dataset_full/train/0QV1l7vPDX4.wav
0QUyf6fYJOo.png," A makes a gasp, followed by and explosion and a group of people laughing and talking",./data/audiocaps/dataset_full/train/0QUyf6fYJOo.wav
0QNfF9SUMZo.png," Birds tweet, a passing car honks its horn, someone gets hit, and a voice screams",./data/audiocaps/dataset_full/train/0QNfF9SUMZo.wav
bv8ssrjgedk.png, Some crumbled rustles and then scrapes with no background sounds,./data/audiocaps/dataset_full/train/bv8ssrjgedk.wav
CFfT69ce5Ho.png, A gun is shot several times,./data/audiocaps/dataset_full/train/CFfT69ce5Ho.wav
bvMQ36wvQko.png, Rustling with distant traffic and dogs barking with a duck quacking,./data/audiocaps/dataset_full/train/bvMQ36wvQko.wav
niiTsBRD_6g.png, Water is splashing around a boat as a man is yelling,./data/audiocaps/dataset_full/train/niiTsBRD_6g.wav
4xavgiBgNfI.png, A propeller is rotating at a slow speed,./data/audiocaps/dataset_full/train/4xavgiBgNfI.wav
6kWQyFkTf0E.png, Mechanical vibrations followed by sharp smacks,./data/audiocaps/dataset_full/train/6kWQyFkTf0E.wav
4xVbPN-H-lE.png, A motor is running and water is splashing,./data/audiocaps/dataset_full/train/4xVbPN-H-lE.wav
HOPW2CdCX7k.png, A train running on railroad tracks running by as steam hisses,./data/audiocaps/dataset_full/train/HOPW2CdCX7k.wav
HOHf5WdBpnY.png," A device beeps loudly, followed by a person making onomatopoeic beeping sounds",./data/audiocaps/dataset_full/train/HOHf5WdBpnY.wav
Cc-dZA5mEyc.png, A woman speaks with some hissing and rustling,./data/audiocaps/dataset_full/train/Cc-dZA5mEyc.wav
CbycqmUtIBk.png, Rain is hitting ground hard and thunder is rolling in sky as a man speaks,./data/audiocaps/dataset_full/train/CbycqmUtIBk.wav
6VsuO0G-8xo.png, A truck engine idles while someone is talking,./data/audiocaps/dataset_full/train/6VsuO0G-8xo.wav
6VpQHwFg2vo.png, A aircraft engine roars then an aircraft passes by,./data/audiocaps/dataset_full/train/6VpQHwFg2vo.wav
6VoOTPQ7jzQ.png, Girls speak then burp,./data/audiocaps/dataset_full/train/6VoOTPQ7jzQ.wav
6VnTXiQLt6Q.png, A motorized toy run followed by a man speaking,./data/audiocaps/dataset_full/train/6VnTXiQLt6Q.wav
99nhxGl2ilg.png, A person says something and operates a sewing machine,./data/audiocaps/dataset_full/train/99nhxGl2ilg.wav
6VuHL1S2EWI.png, A man is doing a cartoon cat voice and meows,./data/audiocaps/dataset_full/train/6VuHL1S2EWI.wav
6VtoLXnEzLU.png, An engine is revved up multiple times before it stops and a man speaks,./data/audiocaps/dataset_full/train/6VtoLXnEzLU.wav
9A1Sm-1KEqo.png, A utensil clinks against pots and pans,./data/audiocaps/dataset_full/train/9A1Sm-1KEqo.wav
ESsDhdDHdOk.png, A drill tool works,./data/audiocaps/dataset_full/train/ESsDhdDHdOk.wav
ESsUj8ehKBk.png, Water from a stream bubbles,./data/audiocaps/dataset_full/train/ESsUj8ehKBk.wav
CnIj49wWF2U.png, Loud static noise with one thumping sound,./data/audiocaps/dataset_full/train/CnIj49wWF2U.wav
CnK9jhPCZoU.png, The humming of an engine with whooshing of helicopter blades and a wind blowing,./data/audiocaps/dataset_full/train/CnK9jhPCZoU.wav
99v5S2Rv2v4.png, A person is talking while a motorcycle is running,./data/audiocaps/dataset_full/train/99v5S2Rv2v4.wav
K0oQaeZqurw.png, A cat hissing and meowing as a snake hisses with a man shouting briefly,./data/audiocaps/dataset_full/train/K0oQaeZqurw.wav
-GlyNVaSgtU.png," Wind, water, gurgling water",./data/audiocaps/dataset_full/train/-GlyNVaSgtU.wav
-GnxeX-Gw_8.png, Guys are speaking followed by guns shot sound,./data/audiocaps/dataset_full/train/-GnxeX-Gw_8.wav
-GtmLu0wDP8.png, Adult man and women having a conversation,./data/audiocaps/dataset_full/train/-GtmLu0wDP8.wav
MHa0kflIc-g.png," A person yells, and then ducks quack and people cheer",./data/audiocaps/dataset_full/train/MHa0kflIc-g.wav
pZU7ElEiGJU.png, Someone speaks and another whistles,./data/audiocaps/dataset_full/train/pZU7ElEiGJU.wav
pZBCR3aULx4.png, Two different male voices talking while there is sizzling in the background,./data/audiocaps/dataset_full/train/pZBCR3aULx4.wav
pZ47vpHJJCs.png, A power tool drilling followed by plastic thumping against a wooden surface and wood clacking,./data/audiocaps/dataset_full/train/pZ47vpHJJCs.wav
gXlGXE1Y5HE.png, A clock ticking with gears briefly cranking before plastic snaps,./data/audiocaps/dataset_full/train/gXlGXE1Y5HE.wav
hH1lA1L7sos.png, Bees buzzing with a slight metal tapping sound near the end,./data/audiocaps/dataset_full/train/hH1lA1L7sos.wav
RYTRvSnC3l0.png, Two young males speaking,./data/audiocaps/dataset_full/train/RYTRvSnC3l0.wav
hGa3w9JFNlg.png, Male narration and birds chirping with wind chimes,./data/audiocaps/dataset_full/train/hGa3w9JFNlg.wav
tbxxHiAaCk4.png, Low frequency motorboat churning,./data/audiocaps/dataset_full/train/tbxxHiAaCk4.wav
5EwXuzu29WM.png," Loud vibrations from a powerful motor, an engine roars, wind blows",./data/audiocaps/dataset_full/train/5EwXuzu29WM.wav
5Eod6vLlRPo.png," People speak, a baby laughs",./data/audiocaps/dataset_full/train/5Eod6vLlRPo.wav
5EoDHOO6w7U.png, A woman gives a speech,./data/audiocaps/dataset_full/train/5EoDHOO6w7U.wav
5EiJ9GziPWM.png, Man giving a monologue,./data/audiocaps/dataset_full/train/5EiJ9GziPWM.wav
5Ey9GnbfJTU.png, A rooster alarm clock following repetitive beeping,./data/audiocaps/dataset_full/train/5Ey9GnbfJTU.wav
5Ewlrreoq4Y.png," Older man is verbalizing something while a clip-clop, clip-clop noise continues",./data/audiocaps/dataset_full/train/5Ewlrreoq4Y.wav
uq_Rn_6FVRM.png," A woman speaks nearby, followed by a man speaking and a dog barking in the distance",./data/audiocaps/dataset_full/train/uq_Rn_6FVRM.wav
Fj3bLbIi5iE.png, A jackhammer is constantly going in the background as a few people talk softly in the background,./data/audiocaps/dataset_full/train/Fj3bLbIi5iE.wav
D8tmm9r4ELs.png, Man talking as horse is splashing in water,./data/audiocaps/dataset_full/train/D8tmm9r4ELs.wav
kU43JPApzZw.png," Rain falling from the sky, hitting the ground, muffled voices, and thunder",./data/audiocaps/dataset_full/train/kU43JPApzZw.wav
FjDPGbyT4EU.png, Plastic clacking followed by a machine rumbling and water swishing then liquid fizzing,./data/audiocaps/dataset_full/train/FjDPGbyT4EU.wav
7H0o44EgekM.png, An engine is revved way up then throttles down and idles,./data/audiocaps/dataset_full/train/7H0o44EgekM.wav
7H-p0c-DVr0.png, Two men are having a conversation and wind is lightly blowing,./data/audiocaps/dataset_full/train/7H-p0c-DVr0.wav
7H0NP9jfDK0.png, An engine is idling and vibrating loudly,./data/audiocaps/dataset_full/train/7H0NP9jfDK0.wav
7H-FFeToqpQ.png, A person is saying something followed by a sad child crying,./data/audiocaps/dataset_full/train/7H-FFeToqpQ.wav
7GwZDFBqkmo.png, A heavy duty sewing machine is being used,./data/audiocaps/dataset_full/train/7GwZDFBqkmo.wav
7Gx32YMvMGU.png, A truck engine is deeply idling and a person speaks,./data/audiocaps/dataset_full/train/7Gx32YMvMGU.wav
7GtffbQkQHY.png, A car engine is idling and revved up in an alternating way,./data/audiocaps/dataset_full/train/7GtffbQkQHY.wav
7Gvp7zLxaek.png, A machine rattles and a woman speaks,./data/audiocaps/dataset_full/train/7Gvp7zLxaek.wav
45otgzqEPHc.png, A small child and woman speak,./data/audiocaps/dataset_full/train/45otgzqEPHc.wav
45rANyBNSsg.png, A man speaks as he gives a speech and water is running at the end,./data/audiocaps/dataset_full/train/45rANyBNSsg.wav
45f2Eb2Z1aw.png, A man delivers a speech,./data/audiocaps/dataset_full/train/45f2Eb2Z1aw.wav
45le639EP-4.png, Water is splashing hard on a surface,./data/audiocaps/dataset_full/train/45le639EP-4.wav
yIngeDittNM.png, A chicken bucking while there are low clangs in the background,./data/audiocaps/dataset_full/train/yIngeDittNM.wav
yIhsiiCI8w8.png, A motorcycle engine works while some men talk and laugh,./data/audiocaps/dataset_full/train/yIhsiiCI8w8.wav
mOQxVVmh6nI.png, A man speaks followed by rustling and a squeal then he screams,./data/audiocaps/dataset_full/train/mOQxVVmh6nI.wav
b3dYlDbU_78.png, A cat meowing before and after plastic rattling,./data/audiocaps/dataset_full/train/b3dYlDbU_78.wav
yJ-KUG1m2CY.png, A person speaks softly then a man speaks and a dog barks,./data/audiocaps/dataset_full/train/yJ-KUG1m2CY.wav
yJIn1OJgv9Q.png, Sanding and vibrating as a man speaks,./data/audiocaps/dataset_full/train/yJIn1OJgv9Q.wav
UqhT3Vkx7xU.png, Pigeons coo and click in a tiny space,./data/audiocaps/dataset_full/train/UqhT3Vkx7xU.wav
T7mKE19TjQk.png, Footsteps walking on a hollow wood surface followed by a small electronic motor buzzing then sheep baaing,./data/audiocaps/dataset_full/train/T7mKE19TjQk.wav
7ua3QJ7YJbE.png," Birds, pigeons and doves are flapping around and making various sounds",./data/audiocaps/dataset_full/train/7ua3QJ7YJbE.wav
7uakGcXbF34.png, A speed boat zooms past while two men talk in the distance,./data/audiocaps/dataset_full/train/7uakGcXbF34.wav
7uOf0j0P8HU.png, Birds chirp and wood is chopped with loud bangs and thuds,./data/audiocaps/dataset_full/train/7uOf0j0P8HU.wav
7uQnjhJj9Pc.png," An adult male and female speak, and several gunshots occur",./data/audiocaps/dataset_full/train/7uQnjhJj9Pc.wav
7uV8lVtq1lc.png, Several short bursts go off and glass crashes,./data/audiocaps/dataset_full/train/7uV8lVtq1lc.wav
7uZqORw_A0o.png, People are carrying out a conversation with one another followed by honking,./data/audiocaps/dataset_full/train/7uZqORw_A0o.wav
1ByT73t9-Eo.png, A motor churns steadily,./data/audiocaps/dataset_full/train/1ByT73t9-Eo.wav
hTZIGBnZ1XI.png, A man and woman speak as an owl makes vocal sounds,./data/audiocaps/dataset_full/train/hTZIGBnZ1XI.wav
0s8APxJkcdc.png, A woman speaks and a pig oinks,./data/audiocaps/dataset_full/train/0s8APxJkcdc.wav
0s2Wju7SiGM.png, An adult female is speaking,./data/audiocaps/dataset_full/train/0s2Wju7SiGM.wav
0ryPRIVhSco.png, Splashing a gurgling in a stream of water,./data/audiocaps/dataset_full/train/0ryPRIVhSco.wav
jgeB0Q5FZ3o.png, Car engine or transmission accelerating and shifting gears,./data/audiocaps/dataset_full/train/jgeB0Q5FZ3o.wav
b1RK5lLj2As.png, Snoring repeating with a faint distant mechanical hum,./data/audiocaps/dataset_full/train/b1RK5lLj2As.wav
KSD2cSDlsn4.png, Speedboat traveling in water with wind sounds and people talking,./data/audiocaps/dataset_full/train/KSD2cSDlsn4.wav
0sHasJJA9d0.png, A machine gun is firing,./data/audiocaps/dataset_full/train/0sHasJJA9d0.wav
XeirP5QxieQ.png, A woman talking followed by a series of electronic beeps,./data/audiocaps/dataset_full/train/XeirP5QxieQ.wav
hGYjDvS9ASc.png, A spray is shaken and then triggered,./data/audiocaps/dataset_full/train/hGYjDvS9ASc.wav
6JlKM9fzocE.png, Faint talking along with a baby crying,./data/audiocaps/dataset_full/train/6JlKM9fzocE.wav
JPhu6_JyDwY.png," A horse clip-cops nearby, followed by people yelling in a startled fashion",./data/audiocaps/dataset_full/train/JPhu6_JyDwY.wav
6JaZpisKCjs.png, Crinkling of plastic with chewing,./data/audiocaps/dataset_full/train/6JaZpisKCjs.wav
6JhoBmSRzLw.png," Movement is heard, followed by the sound of a vehicle passing by",./data/audiocaps/dataset_full/train/6JhoBmSRzLw.wav
6Jggxnifwkc.png, A man talking while an animal makes noises,./data/audiocaps/dataset_full/train/6Jggxnifwkc.wav
4WkCDfxey-U.png, Person singing and cat meowing,./data/audiocaps/dataset_full/train/4WkCDfxey-U.wav
4WeoaGEUtjU.png, Heavy rainfall and thunder,./data/audiocaps/dataset_full/train/4WeoaGEUtjU.wav
4WmvI2H1Vzg.png, Water is pouring and an engine is running,./data/audiocaps/dataset_full/train/4WmvI2H1Vzg.wav
4WldosE2x6Y.png, A dog whimpers and a person whispers,./data/audiocaps/dataset_full/train/4WldosE2x6Y.wav
7MLfufH6wOw.png, A woman is giving a passionate speech,./data/audiocaps/dataset_full/train/7MLfufH6wOw.wav
7MNOHXpnZCA.png, A man is talking,./data/audiocaps/dataset_full/train/7MNOHXpnZCA.wav
7MP29ZVMZ1w.png, A child burps and children laugh and converse,./data/audiocaps/dataset_full/train/7MP29ZVMZ1w.wav
7MGFv0W1Pjk.png, A dog barks a few times and a man and woman have a conversation as birds chirp in the background,./data/audiocaps/dataset_full/train/7MGFv0W1Pjk.wav
7MHaJ0DupkY.png, An engine revs,./data/audiocaps/dataset_full/train/7MHaJ0DupkY.wav
2AMWVZMp_Xs.png, People and dogs heard in a distance,./data/audiocaps/dataset_full/train/2AMWVZMp_Xs.wav
uYSVrOVOnF8.png, A small helicopter hovers nearby loudly,./data/audiocaps/dataset_full/train/uYSVrOVOnF8.wav
7m5S41WB4sE.png, An engine idling and humming,./data/audiocaps/dataset_full/train/7m5S41WB4sE.wav
7lyipTWE1B0.png, A person speaking as a clock ticks,./data/audiocaps/dataset_full/train/7lyipTWE1B0.wav
7m2LYY8fo0E.png, A dog is crying and whimpering over and over,./data/audiocaps/dataset_full/train/7m2LYY8fo0E.wav
7lznxznPXNM.png, A bell is quietly ringing,./data/audiocaps/dataset_full/train/7lznxznPXNM.wav
MYIiX92Ojf4.png, A liquid flows and splashes,./data/audiocaps/dataset_full/train/MYIiX92Ojf4.wav
iqDPrUM9NPo.png, Pots clank together while a man speaks,./data/audiocaps/dataset_full/train/iqDPrUM9NPo.wav
UX2_-I-XDxE.png, A toilet is flushed and an object is tapped,./data/audiocaps/dataset_full/train/UX2_-I-XDxE.wav
X7UzfFhQ06w.png, Rain falls while people talk far away,./data/audiocaps/dataset_full/train/X7UzfFhQ06w.wav
1uo22pCSh8k.png, Motor running continuously,./data/audiocaps/dataset_full/train/1uo22pCSh8k.wav
1un7wssH79Q.png, An engine is idling,./data/audiocaps/dataset_full/train/1un7wssH79Q.wav
LGef1Bod2D4.png, A bell telephone rings,./data/audiocaps/dataset_full/train/LGef1Bod2D4.wav
1usspZHAqa0.png," Clattering occurs, then a motor vehicle engine attempts to start",./data/audiocaps/dataset_full/train/1usspZHAqa0.wav
1upVa2y0rWg.png," Extended whistling accompanies a dreamy, ethereal tune",./data/audiocaps/dataset_full/train/1upVa2y0rWg.wav
Rh9GREjEoIo.png, Growls and meows from a cat,./data/audiocaps/dataset_full/train/Rh9GREjEoIo.wav
4BD6g3-8RiQ.png, A small engine hums as people speak,./data/audiocaps/dataset_full/train/4BD6g3-8RiQ.wav
RhH6qxoOWXE.png, A train whistle toots far away and then it starts to chug,./data/audiocaps/dataset_full/train/RhH6qxoOWXE.wav
bGuuTTf5c4U.png," As people talk and vehicle traffic is present in the background, a two-tone electronic beep occurs three times, followed by a quiet thump",./data/audiocaps/dataset_full/train/bGuuTTf5c4U.wav
NTjY0maxxF8.png, The continuous hum of a high pitched saw cutting through something,./data/audiocaps/dataset_full/train/NTjY0maxxF8.wav
jnqLR6zkAo8.png, Someone laughs loudly with a baby,./data/audiocaps/dataset_full/train/jnqLR6zkAo8.wav
4BBnZnCFMzY.png, A snorting snore and then a woman laughing,./data/audiocaps/dataset_full/train/4BBnZnCFMzY.wav
VF2Ul9EzcSk.png, A bus slows down and a musical horn is played,./data/audiocaps/dataset_full/train/VF2Ul9EzcSk.wav
VF5O_ZLqGuY.png, An electric saw works and some wood is hit,./data/audiocaps/dataset_full/train/VF5O_ZLqGuY.wav
VFK0jfzrj8E.png, A machine beeps and a woman speaks,./data/audiocaps/dataset_full/train/VFK0jfzrj8E.wav
Z_AKpY3q8M0.png, Woman fake sneezing,./data/audiocaps/dataset_full/train/Z_AKpY3q8M0.wav
Ixr8GCk4oFU.png," Water splashing, wind and speedboat",./data/audiocaps/dataset_full/train/Ixr8GCk4oFU.wav
NTqKtE3fzRo.png, Wind noise with clicking sounds,./data/audiocaps/dataset_full/train/NTqKtE3fzRo.wav
AvqCIiyctAo.png, A person snoring loudly and repetitively,./data/audiocaps/dataset_full/train/AvqCIiyctAo.wav
Avr-L8zFosg.png, Children speaking followed by several whooshes and a scream,./data/audiocaps/dataset_full/train/Avr-L8zFosg.wav
AvssYjc9p1w.png," Loud, high pitched buzzing",./data/audiocaps/dataset_full/train/AvssYjc9p1w.wav
Szaijkk2ScE.png, Blades spinning,./data/audiocaps/dataset_full/train/Szaijkk2ScE.wav
Z_-i0moCFwY.png," A machine hums nearby, followed by loud gunfire",./data/audiocaps/dataset_full/train/Z_-i0moCFwY.wav
gNoOgQXArmw.png, A vehicle revs up and down as birds vocalize in the distance,./data/audiocaps/dataset_full/train/gNoOgQXArmw.wav
SzgTZuYxUCk.png, Several frogs croak,./data/audiocaps/dataset_full/train/SzgTZuYxUCk.wav
AvwSHC92GlY.png, A person is speaking with different birds hooting in the background,./data/audiocaps/dataset_full/train/AvwSHC92GlY.wav
AvwYdmrnfOk.png, Insects flying around a person,./data/audiocaps/dataset_full/train/AvwYdmrnfOk.wav
RfAthhck_BI.png, A person snoring as a man laughs then talks quietly in the background,./data/audiocaps/dataset_full/train/RfAthhck_BI.wav
RfAq4y10jkg.png, An car engine revving and accelerating then significantly subsides shortly thereafter,./data/audiocaps/dataset_full/train/RfAq4y10jkg.wav
xyJubjMLnRg.png, Some light vibrations followed by a small animal chirping,./data/audiocaps/dataset_full/train/xyJubjMLnRg.wav
2WVZF140vZI.png, Cars are passing by,./data/audiocaps/dataset_full/train/2WVZF140vZI.wav
2WgPEYww4-g.png, People talking and engine chugging,./data/audiocaps/dataset_full/train/2WgPEYww4-g.wav
u-mgFbmzG5w.png, A medium engine starting up,./data/audiocaps/dataset_full/train/u-mgFbmzG5w.wav
Kt2jjnpdfOE.png, Rain lightly falling as plastic creaks and thumps in the background,./data/audiocaps/dataset_full/train/Kt2jjnpdfOE.wav
xyT1K2Nxz70.png, Some objects are hit while liquid flows,./data/audiocaps/dataset_full/train/xyT1K2Nxz70.wav
Qzoyqh2aCe4.png, Taps and knocks with loud scraping,./data/audiocaps/dataset_full/train/Qzoyqh2aCe4.wav
-fITuBtyXFk.png, Clapping and a woman speaking,./data/audiocaps/dataset_full/train/-fITuBtyXFk.wav
-fJvvuQSGT0.png, A repetitive mechanical droning is heard,./data/audiocaps/dataset_full/train/-fJvvuQSGT0.wav
-fCYj-cFQ5A.png," Wind rustling, and a man breathing",./data/audiocaps/dataset_full/train/-fCYj-cFQ5A.wav
-fGimNfFXZ0.png," Wind rustling, birds chirping",./data/audiocaps/dataset_full/train/-fGimNfFXZ0.wav
-f5c780fTiI.png, A woman speaking and a dog whimpering,./data/audiocaps/dataset_full/train/-f5c780fTiI.wav
-f6GIijHlt8.png, People are talking and laughing,./data/audiocaps/dataset_full/train/-f6GIijHlt8.wav
xyM-ybaoaVE.png, White noise with whistling and distant murmuring,./data/audiocaps/dataset_full/train/xyM-ybaoaVE.wav
yC_OJHksCDc.png, Some steps are taken followed by someone whistling,./data/audiocaps/dataset_full/train/yC_OJHksCDc.wav
ZpIIh0Iv1gU.png, A vehicle moves followed by birds tweeting,./data/audiocaps/dataset_full/train/ZpIIh0Iv1gU.wav
3V6NHwNArlE.png, Wind blowing and motor bikes driving by,./data/audiocaps/dataset_full/train/3V6NHwNArlE.wav
3VLENhcd6q4.png," A woman narrates, accompanied by small background clicks and shuffling",./data/audiocaps/dataset_full/train/3VLENhcd6q4.wav
3VL9VM5uZ-A.png," An adult male speaks, followed by electronic music",./data/audiocaps/dataset_full/train/3VL9VM5uZ-A.wav
BWegJCDoPMo.png, A man speaks with some light rustling followed by flowing splashing water,./data/audiocaps/dataset_full/train/BWegJCDoPMo.wav
38YCul1NPyE.png, A man is talking and a sheep bleats,./data/audiocaps/dataset_full/train/38YCul1NPyE.wav
-Uhp3rr-_Tg.png, Static and then a man mumbling,./data/audiocaps/dataset_full/train/-Uhp3rr-_Tg.wav
-UY1oev4KuQ.png, A woman speaking to someone,./data/audiocaps/dataset_full/train/-UY1oev4KuQ.wav
-UZi5LPjIF4.png, A man is giving a speech followed by crumpling paper,./data/audiocaps/dataset_full/train/-UZi5LPjIF4.wav
-UW84X_I0eg.png, People in a crowd frolicking and cheering,./data/audiocaps/dataset_full/train/-UW84X_I0eg.wav
-UcTQgyfxBQ.png, An airplane running,./data/audiocaps/dataset_full/train/-UcTQgyfxBQ.wav
-U_cJtIUmwA.png, Sound of some iron rod and the dog sound,./data/audiocaps/dataset_full/train/-U_cJtIUmwA.wav
-UcCryhiyxc.png, Wind sounds motorcycle engine,./data/audiocaps/dataset_full/train/-UcCryhiyxc.wav
Yc8bwP2MqEA.png, People are murmuring from a far distance followed by an animal snoring,./data/audiocaps/dataset_full/train/Yc8bwP2MqEA.wav
bGwTFF1FJI0.png," A large vehicle approaches and stops, air brakes release and a horn is sounded",./data/audiocaps/dataset_full/train/bGwTFF1FJI0.wav
OdGOTyVdf_w.png, Loud gunshots are followed by a person laughing and then talking,./data/audiocaps/dataset_full/train/OdGOTyVdf_w.wav
